Column2,Column1,Answer_ID,QID,Answer_Arabic,Mark1,Mark1_ceil,Mark2,Mark2_ceil,Average_Mark,Median,mark_floor,mark_ceil,Question_ID,Question_Type,Question_Arabic,Model_Arabic
158,2069,24,5.4,"القرصنة عمل يعود بالخسارة على الضحية و بالربح على المخترق، أما اختبار الاختراق هو إحضار أشخاص لاختبار امن النظام والدي يعود بالمنفعة",4,4,4,4,4,4,4,4,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
163,2074,29,5.4,"القرصنة  هي اختراق  من اجل سرقة معلومات و اخذ البيانات مثل سرقة معلومات سرية ووضعها ويكيليكس، اختبار الاختراق هو محاولة فك شفرة او العبور او بطريقة اخرى للتمكن من دخول نظام ما ",2.5,3,2.5,3,2.5,3,2,3,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
142,2053,8,5.4,تعتبر القرصنة فعل غير اخلاقي فهي اختراق بدون اذن بهدف السرقة أو تخريب المعلومات أما اختبار الاختراق فهو فعل اخلاقي ومشروع هدفه كشف الثغرات بهدف اصلاحها و تقوية نظام الأمن.,4,4,4,4,4,4,4,4,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
176,2087,42,5.4,"القرصنة هي اختراق الأرقام السرية و سرقة المعلومات و اتلافها و تخريبها، اختبار الاختراق هو اختراق نظام الأمن من طرف قراصنة القبعة البيضاء و بعد اكتشاف الثغرات يتم اصلاحها و هذا كله بإذن من المؤسسة",5,5,4.5,5,4.75,5,4,5,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
170,2081,36,5.4,"القرصنة اختراق الأنظمة، اختبار الاختراق هو اختبار معترف به علم الاختراق و الامن المعلوماتي و عدة شركات يقومون بتوظيف الناجحين فيه",3,3,3,3,3,3,3,3,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
155,2066,21,5.4,"القرصنة هي عملية الاختراق من دون رخصة، اختبار الاختراق: هي عملية اختراق برخصة",1.5,2,1.5,2,1.5,2,1,2,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
143,2054,9,5.4,القرصنة تكون محل اهتمام المخترقين برغبتهم للوصول الى شيء ما و اصحابها هم الكراكر و اصحاب القبعة الرمادية اما اختبار الاختراق تطلبه المؤسسات من اصحاب القبعة البيضاء لمعرفة دفاعيتها و تحسينها.,4,4,4,4,4,4,4,4,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
139,2050,5,5.4,اختبار الاختراق يكون تحت امر من الشركة التي تطلب ذلك على عكس القرصنة التي تتم بدون اذن وتقام للنشر و التشهير والابتزاز بالاضافة الى تكبيد خسائر هائلة.,3.5,4,3.5,4,3.5,4,3,4,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
140,2051,6,5.4,"الاختراق هو اقتحام المخترقون لموقع أو شبكة لغاية تغيير أو حذف معلومات تغيير واجهة الموقع، أما القرصنة فهي السيطرة على برنامج أو شبكة لغاية السرقة والتخريب.",2.5,3,1,1,1.75,2,1,2,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
150,2061,16,5.4,القرصنة هي انتهاك خصوصيات و إشهارها لا قانونيا بينما اختبار الإختراق هو إختراق منظم و قانوني بحيث تطلب المؤسسة من الهاكر بإختراق أنظمتها و هذا لا يعاقب عليه القانون.,4,4,3.5,4,3.75,4,3,4,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
146,2057,12,5.4,"القرصنة: و تكون عن طريق الكراكر هدفها الاختراق من اجل الافساد و التخريب للنظام الالكتروني و التحكم في الجهاز، اختبار الاختراق: و تكون عن طريق الهاكر هدفها مقيد من اجل تحسين و تطوير النظام الالكتروني و صيانته.",4,4,4.5,5,4.25,4,4,5,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
141,2052,7,5.4,"هو اختراق الانظمة والشبكات لكن القرصنة هدفها تسريب غير اخلاقي كسرقة المعلومات حذفها أو تخريبها ، اما اختبار الاختراق هو معرفة ثغرات وعيوب النظام من أجل تحسين دفاع وأمن النظام.",3.5,4,2.5,3,3,3,3,3,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
164,2075,30,5.4,الاختراق هو اقتحام انظمة اجهزة  الحاسب بمساعدة برامج تعمل على معرفة كلمات السر و كلمات المرور اما القرصنة فتتمثل في اختراق الانظمة من اجل الوصول الى المعلومات و التلاعب بها ,1.5,2,1,1,1.25,1,1,2,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
135,2046,1,5.4,القرصنة: اختراق النظام من اجل الحصول على معلومات شخصية اختبار الاختراق يقوم المخترق باختبار نظام المؤسسة وذلك بالبحث عن الثغرات الموجودة ويقوم باختراقها ليخبر بعد ذلك المؤسسة لتقوم هي الاخيرة بتصحيح النظام وصيانته.,4,4,4.5,5,4.25,4,4,5,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
165,2076,31,5.4,الاختراق يمس جميع الانظمة و شبكات الخاصة و  خاصة الاجهزة المتصلة بالانترنت اما القرصنة فمثل تسريب ويكيلكس لوثائق الدبلوماسيين الامريكيين الخاصة ,1.5,2,1,1,1.25,1,1,2,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
178,2089,44,5.4,القرصنة غالبا هدفها تخريب الأنظمة المعلوماتية و تجاوز الخصوصيات و التعدي على الانظمة الأمنية أما اختبار الاختراق فيهدف الى ايجاد الثغرات في الأنظمة و محاولة ايجاد حل لها أ و التبليغ عنها للمصالح المختصة,5,5,4.5,5,4.75,5,4,5,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
136,2047,2,5.4,"القرصنة هي عملية الاختراق من اجل التخريب ، اختبار الاختراق: هي عملية اختراق من اجل تطوير النظام الدفاعي و تصحيحه.",3.5,4,4,4,3.75,4,3,4,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
156,2067,22,5.4,القرصنة يعاقب عليها القانون اما اختبار الاختراق فهو وظيفة للقراصنة البيض يحصلون على جوائز من هدا الاختبار ,3.5,4,5,5,4.25,4,4,5,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
147,2058,13,5.4,"القرصنة هي اختراق نظام أو محاولة فعل ذلك بدون إذن و لغرض إلحاق الضرر ، إختبار الإختراق هي أن تأذن المؤسسة لمجموعة من ذوي القبعات البيضاء بمحاولة إختراق نظامها و الإبلاغ عن الثغرات و ذلك بغرض سدها و حماية النظام   ",5,5,5,5,5,5,5,5,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
167,2078,33,5.4,"اختبار الاختراق عادة يعني تصريح من صاحب النظام وعلى مختبر الاختراق تقديم تقويم وعدم المساس باي شيء، اما القراصنة فعادة تكون من اجل اتلاف او السرقة وهوية القرصان تبقى مجهولة من طرفه ",3,3,3,3,3,3,3,3,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
177,2088,43,5.4,"اختبار الاختراق هو اختراق أنظمة الحواسيب في مؤسسة ما مثلا لاكتشاف الثغرات الموجودة فيها، اما القرصنة اختراق الحاسوب بواسطة برامج فك كلمة المرور مثلا لشقة المعلومات و البيانات و تخريبها",4,4,4,4,4,4,4,4,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
148,2059,14,5.4,"القرصنة جريمة يقوم بها القراصنة ( قبعة سوداء و رمادية ) دون إذن و نتائجه سلبية على الضحية ، إختبار الإختراق و هو يدخل في عمل القراصنة ذوي القبعة البيضاء هم يحاولون الإختراق بإذن المسؤولين لإكتشاف الثغرات والعيوب و تصليحها.",3.5,4,4.5,5,4,4,4,4,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
175,2086,41,5.4,الفرق بين نياتهم القراصنة يخترقون لتحقيق أهداف الحرية و اختبار الاختراق مصمم لإيجاد نقاط ضعف الأنظمة و تحسينها,3,3,2,2,2.5,2,2,3,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
137,2048,3,5.4,القرصنة هي اختراق جهاز لسرقة معلومات  او لتدميره و هذا عمل  القبعات السوداء الكراكر اما اختبار الاختراق و هو مؤسسة تعيين شخص لإختراق نظامها لمعرفة الثغرات الموجودة وعدد تلك الثغرات وهذا عمل القبعات البيضاء.,4.5,5,3.5,4,4,4,4,4,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
152,2063,18,5.4,"القرصنة : هي الدخول و السيطرة على نظام ما بشكل كامل ، اختبار الإختراق : هو الشروع على دخول نظام ما و لكن ليس بشكل كلي و لكن بكل ودية حتى يصبح مقرصن.",1,1,1.5,2,1.25,1,1,2,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
138,2049,4,5.4,"اختبار الاختراق هو ما تقوم به المؤسسة للتعرف على قوة نظامها ، القرصنة هو ما يقوم به المخترق بصفة غير قانونية قصد احداث اضرار للنظام.",3.5,4,3.5,4,3.5,4,3,4,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
161,2072,27,5.4,"القرصنة تكون بالتسلل و الاختراق بعمد  وهذا فعل غير قانوني، أما اختبار الاختراق يكون بتصريح يقوم به  جماعة من الهاكر لتحقيق الامن و يتم بصفة قانونية",4.5,5,4.5,5,4.5,5,4,5,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
159,2070,25,5.4,"القرصنة هو اقتحام غير أخلاقي، اما اختبار الاختراق هو اقتحام غير أخلاقي منظم من طرف جهات معنية",3.5,4,3.5,4,3.5,4,3,4,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
168,2079,34,5.4,القرصنة  تتم  من اجل سرقة المعلومات او تحطيم النظام على عكس اختبار الاختراق الذي يتم من اجل ايجاد الثغرات وقدرة النظام على مكافحة الاختراقات ,4,4,3.5,4,3.75,4,3,4,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
171,2082,37,5.4,"القرصنة تتم باقتحام الجهاز او البريد الالكتروني للمستخدم للحصول على اسرار تخصه او معلومات عن حياته او خصوصياته، اما الاختراق فيكون هدفه الاطلاع على المعلومات او سرقتها او ازالتها",2,2,2.5,3,2.25,2,2,3,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
144,2055,10,5.4,"القرصنة هو اختراق نظام و القيام بعمل تخريبي (سرقة معلومات، تخريب النظام..) من اجل مكسب شخصي ، اختبار الاختراق هو اختراق نظام من اجل اكتشاف الثغرات دون تخريب ذلك النظام.",2.5,3,4,4,3.25,3,3,4,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
162,2073,28,5.4,"الاختراق هو الولوج الى قاعدة البيانات دون تغييرها، اما القرصنة فهي الولوج ثم سرقة المعلومات و كسر انظمة الحماية",3,3,4,4,3.5,3,3,4,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
145,2056,11,5.4,"الاختراق هو عملية اقتحام البرامج لافراد او مؤسسات خاصة او عامة باستخدام برامج فك كلمة مرور السر بهدف تخريب المعلومات، القرصنة فهي تحدث عن طريق الاختراق الاجهزة بهدف التخريب بطرق غير شرعية و هذه مسالة اثرت لاخلاقية استعمال الانترنت.",4,4,4,4,4,4,4,4,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
153,2064,19,5.4,القرصنة هي اختراق النظام و سرقة المعلومات مثل ويكيليكس.,1,1,0.5,1,0.75,1,0,1,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
172,2083,38,5.4,القرصنة هي عملية اختراق يقوم بها القراصنة من اجل أهداف مختلفة أما اختبار الاختراق تقوم به الأنظمة محاولة اختراق انظمتها من اجل زيادة الامان و سد الثغرات و الأخطاء,3.5,4,4,4,3.75,4,3,4,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
166,2077,32,5.4,اختبار الاختراق هي محاولة اختراق النظام بطلب من العملاء من اجل معرفة صحة النظام و تحسينه بعد ذلك اما القرصنة هي عمل غير قانوني يتم باختراق الاجهزة و النظامات بدوا اخذ الاذن بهدف التجسس و السرقة ,4.5,5,4.5,5,4.5,5,4,5,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
174,2085,40,5.4,القرصنة هي جريمة و التي تكون بدون اذن أو ترخيص من الضحية بينما الاختبار الاختراق فهو اختبار من المؤسسات للقبعات البيضاء من اجل تأمين  برنامجها قبل ان يطلق للزبون,3.5,4,3.5,4,3.5,4,3,4,4,5,ما الفرق بين القرصنة واختبار الاختراق؟,القرصنة هي جريمة اختراق وسرقة معلومات يقوم بها قراصنة القبعات السوداء دون اذن لاغراض تخريبية أما اختبار الاختراق فيتم فيه توظيف العديد من ذوي القبعات البيضاء لاختبار أنظمة أمان أجهزة الكمبيوتر في المؤسسات مما يسمح بتحديد عيوبها وثغراتها قصد تحسين دفاعاتها
